 6.95   4.093E-031   9.647E-025   2.414E-019   9.115E-015   1.159E-010   4.625E-007   3.625E-004   1.902E-002   9.806E-001
 6.90   1.609E-030   3.283E-024   7.022E-019   2.263E-014   2.462E-010   8.513E-007   5.947E-004   2.471E-002   9.747E-001
 6.85   6.500E-030   1.146E-023   2.090E-018   5.735E-014   5.319E-010   1.593E-006   9.970E-004   3.257E-002   9.664E-001
 6.80   2.701E-029   4.107E-023   6.369E-018   1.485E-013   1.171E-009   3.034E-006   1.712E-003   4.363E-002   9.547E-001
 6.75   1.155E-028   1.512E-022   1.989E-017   3.932E-013   2.627E-009   5.873E-006   3.008E-003   5.935E-002   9.376E-001
 6.70   5.107E-028   5.745E-022   6.392E-017   1.068E-012   6.025E-009   1.159E-005   5.430E-003   8.212E-002   9.124E-001
 6.65   2.329E-027   2.248E-021   2.109E-016   2.971E-012   1.408E-008   2.325E-005   1.004E-002   1.151E-001   8.749E-001
 6.60   1.090E-026   9.006E-021   7.108E-016   8.410E-012   3.334E-008   4.702E-005   1.892E-002   1.619E-001   8.191E-001
 6.55   5.183E-026   3.656E-020   2.421E-015   2.397E-011   7.911E-008   9.474E-005   3.586E-002   2.257E-001   7.384E-001
 6.50   2.469E-025   1.484E-019   8.221E-015   6.794E-011   1.856E-007   1.874E-004   6.748E-002   3.069E-001   6.254E-001
 6.45   1.158E-024   5.918E-019   2.734E-014   1.878E-010   4.226E-007   3.568E-004   1.236E-001   3.972E-001   4.789E-001
 6.40   5.213E-024   2.258E-018   8.680E-014   4.937E-010   9.092E-007   6.356E-004   2.141E-001   4.706E-001   3.147E-001
 6.35   2.178E-023   7.977E-018   2.542E-013   1.192E-009   1.786E-006   1.022E-003   3.380E-001   4.880E-001   1.730E-001
 6.30   8.356E-023   2.580E-017   6.798E-013   2.617E-009   3.168E-006   1.466E-003   4.800E-001   4.356E-001   8.290E-002
 6.25   2.998E-022   7.784E-017   1.689E-012   5.312E-009   5.156E-006   1.902E-003   6.174E-001   3.431E-001   3.759E-002
 6.20   1.030E-021   2.240E-016   3.989E-012   1.021E-008   7.885E-006   2.283E-003   7.299E-001   2.507E-001   1.707E-002
 6.15   3.532E-021   6.421E-016   9.342E-012   1.937E-008   1.180E-005   2.642E-003   8.162E-001   1.735E-001   7.608E-003
 6.10   1.253E-020   1.897E-015   2.247E-011   3.753E-008   1.791E-005   3.049E-003   8.807E-001   1.131E-001   3.163E-003
 6.05   4.735E-020   5.945E-015   5.703E-011   7.637E-008   2.830E-005   3.600E-003   9.261E-001   6.909E-002   1.206E-003
 6.00   1.941E-019   2.014E-014   1.559E-010   1.663E-007   4.739E-005   4.423E-003   9.549E-001   4.015E-002   4.375E-004
 5.95   8.748E-019   7.473E-014   4.644E-010   3.918E-007   8.497E-005   5.709E-003   9.714E-001   2.265E-002   1.577E-004
