 8.00   1.261E-069   6.013E-062   1.986E-055   8.719E-050   9.393E-045   7.994E-040   4.017E-035   1.310E-030   2.775E-026   1.273E-022   3.318E-019   4.609E-016   4.012E-013   2.554E-010   1.323E-007   3.518E-005   4.971E-003   9.697E-002   8.980E-001
 7.95   1.592E-068   6.981E-061   2.059E-054   7.970E-049   7.536E-044   5.616E-039   2.470E-034   7.029E-030   1.291E-025   5.129E-022   1.154E-018   1.380E-015   1.034E-012   5.650E-010   2.526E-007   5.802E-005   7.137E-003   1.146E-001   8.782E-001
 7.90   2.065E-067   8.304E-060   2.183E-053   7.448E-048   6.175E-043   4.026E-038   1.548E-033   3.843E-029   6.108E-025   2.100E-021   4.070E-018   4.187E-015   2.696E-012   1.262E-009   4.864E-007   9.639E-005   1.032E-002   1.356E-001   8.540E-001
 7.85   2.758E-066   1.014E-058   2.371E-052   7.125E-047   5.175E-042   2.950E-037   9.909E-033   2.143E-028   2.946E-024   8.755E-021   1.459E-017   1.288E-014   7.114E-012   2.847E-009   9.443E-007   1.612E-004   1.505E-002   1.607E-001   8.241E-001
 7.80   3.785E-065   1.268E-057   2.636E-051   6.972E-046   4.433E-041   2.207E-036   6.471E-032   1.219E-027   1.446E-023   3.709E-020   5.307E-017   4.014E-014   1.898E-011   6.477E-009   1.845E-006   2.715E-004   2.209E-002   1.904E-001   7.872E-001
 7.75   5.348E-064   1.628E-056   3.001E-050   6.982E-045   3.882E-040   1.686E-035   4.313E-031   7.061E-027   7.228E-023   1.597E-019   1.958E-016   1.266E-013   5.115E-011   1.485E-008   3.629E-006   4.590E-004   3.260E-002   2.250E-001   7.419E-001
 7.70   7.743E-063   2.136E-055   3.486E-049   7.130E-044   3.465E-039   1.312E-034   2.923E-030   4.157E-026   3.665E-022   6.965E-019   7.309E-016   4.032E-013   1.388E-010   3.420E-008   7.153E-006   7.779E-004   4.829E-002   2.645E-001   6.864E-001
 7.65   1.151E-061   2.868E-054   4.139E-048   7.434E-043   3.151E-038   1.039E-033   2.015E-029   2.487E-025   1.887E-021   3.077E-018   2.756E-015   1.294E-012   3.788E-010   7.899E-008   1.410E-005   1.315E-003   7.147E-002   3.075E-001   6.196E-001
 7.60   1.743E-060   3.912E-053   4.982E-047   7.858E-042   2.902E-037   8.322E-033   1.403E-028   1.501E-024   9.783E-021   1.366E-017   1.042E-014   4.155E-012   1.031E-009   1.815E-007   2.758E-005   2.206E-003   1.051E-001   3.515E-001   5.412E-001
 7.55   2.679E-059   5.400E-052   6.061E-046   8.381E-041   2.697E-036   6.717E-032   9.837E-028   9.108E-024   5.094E-020   6.073E-017   3.936E-014   1.329E-011   2.789E-009   4.127E-007   5.324E-005   3.643E-003   1.524E-001   3.912E-001   4.526E-001
 7.50   4.147E-058   7.485E-051   7.393E-045   8.959E-040   2.507E-035   5.416E-031   6.882E-027   5.509E-023   2.640E-019   2.681E-016   1.473E-013   4.196E-011   7.426E-009   9.206E-007   1.005E-004   5.867E-003   2.161E-001   4.197E-001   3.582E-001
 7.45   6.449E-057   1.039E-049   9.020E-044   9.571E-039   2.324E-034   4.352E-030   4.791E-026   3.311E-022   1.357E-018   1.170E-015   5.427E-013   1.301E-010   1.935E-008   2.002E-006   1.841E-004   9.139E-003   2.970E-001   4.296E-001   2.642E-001
 7.40   9.958E-056   1.429E-048   1.089E-042   1.010E-037   2.128E-033   3.447E-029   3.283E-025   1.957E-021   6.851E-018   4.998E-015   1.954E-012   3.928E-010   4.888E-008   4.204E-006   3.245E-004   1.367E-002   3.926E-001   4.145E-001   1.789E-001
 7.35   1.528E-054   1.949E-047   1.300E-041   1.054E-036   1.924E-032   2.693E-028   2.216E-024   1.137E-020   3.395E-017   2.090E-014   6.857E-012   1.151E-009   1.195E-007   8.502E-006   5.482E-004   1.950E-002   4.959E-001   3.739E-001   1.102E-001
 7.30   2.331E-053   2.632E-046   1.536E-040   1.087E-035   1.715E-031   2.070E-027   1.470E-023   6.486E-020   1.649E-016   8.534E-014   2.343E-011   3.273E-009   2.821E-007   1.653E-005   8.851E-004   2.646E-002   5.970E-001   3.141E-001   6.151E-002
 7.25   3.564E-052   3.556E-045   1.813E-039   1.118E-034   1.522E-030   1.583E-026   9.684E-023   3.667E-019   7.926E-016   3.437E-013   7.858E-011   9.096E-009   6.479E-007   3.111E-005   1.374E-003   3.433E-002   6.871E-001   2.461E-001   3.110E-002
 7.20   5.518E-051   4.852E-044   2.157E-038   1.158E-033   1.359E-029   1.215E-025   6.395E-022   2.076E-018   3.808E-015   1.378E-012   2.614E-010   2.495E-008   1.462E-006   5.719E-005   2.069E-003   4.288E-002   7.607E-001   1.802E-001   1.412E-002
 7.15   8.781E-050   6.788E-043   2.627E-037   1.227E-032   1.239E-028   9.513E-025   4.297E-021   1.193E-017   1.855E-014   5.582E-012   8.744E-010   6.850E-008   3.285E-006   1.041E-004   3.057E-003   5.209E-002   8.166E-001   1.225E-001   5.640E-003
 7.10   1.455E-048   9.862E-042   3.317E-036   1.345E-031   1.167E-027   7.670E-024   2.969E-020   7.038E-017   9.262E-014   2.304E-011   2.968E-009   1.899E-007   7.411E-006   1.889E-004   4.469E-003   6.201E-002   8.545E-001   7.683E-002   1.946E-003
 7.05   2.539E-047   1.507E-040   4.398E-035   1.547E-030   1.150E-026   6.462E-023   2.139E-019   4.321E-016   4.807E-013   9.846E-011   1.038E-008   5.392E-007   1.702E-005   3.466E-004   6.540E-003   7.301E-002   8.756E-001   4.395E-002   5.738E-004
 7.00   4.751E-046   2.461E-039   6.224E-034   1.895E-029   1.206E-025   5.779E-022   1.632E-018   2.804E-015   2.634E-012   4.414E-010   3.786E-008   1.588E-006   4.027E-005   6.499E-004   9.661E-003   8.561E-002   8.807E-001   2.319E-002   1.487E-004
 6.95   9.632E-045   4.349E-038   9.512E-033   2.505E-028   1.360E-024   5.547E-021   1.333E-017   1.943E-014   1.539E-011   2.102E-009   1.458E-007   4.905E-006   9.921E-005   1.257E-003   1.453E-002   1.006E-001   8.719E-001   1.149E-002   3.515E-005
 6.90   2.138E-043   8.390E-037   1.585E-031   3.603E-027   1.667E-023   5.775E-020   1.178E-016   1.452E-013   9.687E-011   1.072E-008   5.981E-007   1.601E-005   2.562E-004   2.527E-003   2.240E-002   1.194E-001   8.500E-001   5.441E-003   7.847E-006
 6.85   5.256E-042   1.790E-035   2.914E-030   5.712E-026   2.247E-022   6.595E-019   1.139E-015   1.183E-012   6.642E-010   5.915E-008   2.635E-006   5.571E-005   6.986E-004   5.306E-003   3.554E-002   1.431E-001   8.128E-001   2.481E-003   1.649E-006
 6.80   1.438E-040   4.239E-034   5.940E-029   1.002E-024   3.340E-021   8.271E-018   1.204E-014   1.052E-011   4.964E-009   3.534E-007   1.247E-005   2.064E-004   2.008E-003   1.160E-002   5.774E-002   1.722E-001   7.552E-001   1.044E-003   2.947E-007
 6.75   4.318E-039   1.101E-032   1.326E-027   1.921E-023   5.412E-020   1.125E-016   1.377E-013   1.006E-010   3.991E-008   2.256E-006   6.257E-005   8.029E-004   5.994E-003   2.600E-002   9.449E-002   2.046E-001   6.676E-001   3.750E-004   3.904E-008
 6.70   1.391E-037   3.060E-031   3.161E-026   3.928E-022   9.323E-019   1.623E-015   1.662E-012   1.012E-009   3.370E-007   1.501E-005   3.240E-004   3.187E-003   1.802E-002   5.785E-002   1.504E-001   2.309E-001   5.392E-001   1.039E-004   3.238E-009
 6.65   4.487E-036   8.500E-030   7.524E-025   8.001E-021   1.595E-017   2.319E-014   1.980E-011   9.984E-009   2.791E-006   9.715E-005   1.615E-003   1.204E-002   5.095E-002   1.190E-001   2.165E-001   2.299E-001   3.698E-001   1.946E-005   1.389E-010
 6.60   1.320E-034   2.150E-028   1.629E-023   1.479E-019   2.467E-016   2.987E-013   2.114E-010   8.785E-008   2.060E-005   5.554E-004   7.038E-003   3.924E-002   1.222E-001   2.039E-001   2.530E-001   1.810E-001   1.931E-001   2.086E-006   2.452E-012
 6.55   3.231E-033   4.516E-027   2.922E-022   2.262E-018   3.145E-015   3.155E-012   1.842E-009   6.262E-007   1.232E-004   2.546E-003   2.428E-002   9.980E-002   2.249E-001   2.622E-001   2.161E-001   1.012E-001   6.884E-002   1.081E-007   1.415E-014
 6.50   6.409E-032   7.672E-026   4.236E-021   2.788E-017   3.216E-014   2.660E-011   1.274E-008   3.515E-006   5.800E-004   9.097E-003   6.440E-002   1.917E-001   3.064E-001   2.438E-001   1.296E-001   3.844E-002   1.593E-002   2.464E-009   2.415E-017
 6.45   1.065E-030   1.089E-024   5.123E-020   2.860E-016   2.726E-013   1.848E-010   7.213E-008   1.604E-005   2.219E-003   2.609E-002   1.349E-001   2.851E-001   3.164E-001   1.675E-001   5.544E-002   9.975E-003   2.392E-003   2.505E-011   1.269E-020
 6.40   1.542E-029   1.346E-023   5.383E-019   2.542E-015   1.994E-012   1.102E-009   3.480E-007   6.172E-005   7.162E-003   6.224E-002   2.308E-001   3.389E-001   2.549E-001   8.682E-002   1.711E-002   1.772E-003   2.316E-004   1.156E-013   2.112E-024
 6.35   1.994E-028   1.483E-022   5.035E-018   2.006E-014   1.286E-011   5.761E-009   1.462E-006   2.046E-004   1.990E-002   1.258E-001   3.279E-001   3.267E-001   1.615E-001   3.398E-002   3.783E-003   2.127E-004   1.429E-005   2.463E-016   1.025E-028
 6.30   2.319E-027   1.466E-021   4.215E-017   1.412E-013   7.372E-011   2.659E-008   5.379E-006   5.872E-004   4.788E-002   2.167E-001   3.888E-001   2.556E-001   7.997E-002   9.884E-003   5.865E-004   1.694E-005   5.560E-007   2.531E-019   2.094E-033
 6.25   2.467E-026   1.322E-020   3.213E-016   9.027E-013   3.813E-010   1.100E-007   1.757E-005   1.475E-003   1.008E-001   3.201E-001   3.848E-001   1.604E-001   3.023E-002   2.071E-003   6.173E-005   8.639E-007   1.374E-008   1.346E-022   2.011E-038
 6.20   2.424E-025   1.099E-019   2.250E-015   5.283E-012   1.795E-009   4.107E-007   5.138E-005   3.265E-003   1.867E-001   4.064E-001   3.153E-001   7.944E-002   8.523E-003   3.054E-004   4.311E-006   2.764E-008   2.822E-010   1.566E-025   4.469E-042
 6.15   2.216E-024   8.497E-019   1.460E-014   2.856E-011   7.754E-009   1.397E-006   1.354E-004   6.416E-003   3.064E-001   4.429E-001   2.119E-001   3.049E-002   1.763E-003   3.123E-005   1.977E-007   5.458E-010   5.662E-012   2.634E-028   5.843E-046
 6.10   1.907E-023   6.169E-018   8.878E-014   1.441E-010   3.104E-008   4.368E-006   3.249E-004   1.126E-002   4.483E-001   4.144E-001   1.164E-001   9.071E-003   2.690E-004   2.235E-006   6.012E-009   6.577E-012   1.066E-013   6.431E-031   1.650E-049
 6.05   1.577E-022   4.298E-017   5.166E-013   6.929E-010   1.176E-007   1.281E-005   7.224E-004   1.795E-002   5.929E-001   3.341E-001   5.224E-002   2.080E-003   2.992E-005   1.094E-007   1.151E-010   4.451E-014   1.893E-015   1.728E-033   5.634E-053
 6.00   1.272E-021   2.918E-016   2.922E-012   3.225E-009   4.278E-007   3.571E-005   1.509E-003   2.630E-002   7.175E-001   2.349E-001   1.940E-002   3.726E-004   2.438E-006   3.582E-009   1.314E-012   1.631E-016   3.562E-017   5.383E-036   2.384E-056
 5.95   1.024E-020   1.975E-015   1.644E-011   1.487E-008   1.529E-006   9.682E-005   3.026E-003   3.615E-002   8.081E-001   1.465E-001   6.058E-003   5.270E-005   1.427E-007   7.444E-011   8.245E-015   5.136E-019   7.598E-019   2.134E-038   1.598E-059
