 8.30   7.133E-101   2.512E-092   2.965E-084   1.160E-076   8.586E-070   1.641E-063   2.221E-058   1.302E-053   3.803E-049   5.685E-045   6.385E-041   5.238E-037   5.674E-033   3.242E-029   1.195E-025   2.116E-022   2.657E-019   9.966E-017   2.581E-014   5.426E-012   1.017E-009   1.410E-007   1.676E-005   1.259E-003   5.911E-002   3.098E-001   6.298E-001
 8.25   2.391E-099   7.496E-091   7.896E-083   2.764E-075   1.849E-068   3.205E-062   3.897E-057   2.005E-052   5.140E-048   6.722E-044   6.596E-040   4.724E-036   4.455E-032   2.214E-028   7.088E-025   1.089E-021   1.183E-018   3.846E-016   8.550E-014   1.543E-011   2.481E-009   2.946E-007   3.015E-005   1.954E-003   7.977E-002   3.435E-001   5.748E-001
 8.20   8.256E-098   2.302E-089   2.160E-081   6.755E-074   4.077E-067   6.401E-061   6.978E-056   3.151E-051   7.080E-047   8.088E-043   6.924E-039   4.322E-035   3.547E-031   1.531E-027   4.253E-024   5.660E-021   5.314E-018   1.495E-015   2.848E-013   4.402E-011   6.062E-009   6.153E-007   5.411E-005   3.019E-003   1.071E-001   3.763E-001   5.135E-001
 8.15   2.923E-096   7.239E-088   6.038E-080   1.686E-072   9.164E-066   1.303E-059   1.270E-054   5.028E-050   9.902E-046   9.873E-042   7.367E-038   4.005E-034   2.854E-030   1.068E-026   2.574E-023   2.966E-020   2.404E-017   5.840E-015   9.516E-013   1.257E-010   1.477E-008   1.278E-006   9.641E-005   4.626E-003   1.425E-001   4.053E-001   4.474E-001
 8.10   1.061E-094   2.330E-086   1.725E-078   4.292E-071   2.099E-064   2.697E-058   2.349E-053   8.143E-049   1.404E-044   1.220E-040   7.921E-037   3.745E-033   2.314E-029   7.511E-026   1.567E-022   1.562E-019   1.092E-016   2.284E-014   3.178E-012   3.576E-010   3.582E-008   2.635E-006   1.701E-004   7.004E-003   1.875E-001   4.276E-001   3.777E-001
 8.05   3.936E-093   7.656E-085   5.025E-077   1.113E-069   4.888E-063   5.677E-057   4.404E-052   1.337E-047   2.015E-043   1.525E-039   8.607E-036   3.534E-032   1.892E-028   5.314E-025   9.595E-022   8.265E-019   4.974E-016   8.935E-014   1.059E-011   1.013E-009   8.616E-008   5.374E-006   2.962E-004   1.044E-002   2.425E-001   4.395E-001   3.073E-001
 8.00   1.487E-091   2.559E-083   1.486E-075   2.927E-068   1.154E-061   1.209E-055   8.340E-051   2.214E-046   2.915E-042   1.918E-038   9.402E-035   3.351E-031   1.553E-027   3.770E-024   5.883E-021   4.375E-018   2.264E-015   3.483E-013   3.504E-011   2.842E-009   2.047E-007   1.079E-005   5.063E-004   1.525E-002   3.073E-001   4.377E-001   2.392E-001
 7.95   5.715E-090   8.695E-082   4.462E-074   7.806E-067   2.757E-060   2.607E-054   1.595E-049   3.700E-045   4.254E-041   2.431E-037   1.033E-033   3.190E-030   1.276E-026   2.676E-023   3.606E-020   2.313E-017   1.028E-014   1.349E-012   1.150E-010   7.887E-009   4.793E-007   2.128E-005   8.475E-004   2.176E-002   3.803E-001   4.203E-001   1.768E-001
 7.90   2.234E-088   3.001E-080   1.358E-072   2.108E-065   6.666E-059   5.677E-053   3.080E-048   6.236E-044   6.250E-040   3.097E-036   1.140E-032   3.043E-029   1.051E-025   1.900E-022   2.207E-019   1.219E-016   4.647E-014   5.190E-012   3.735E-010   2.158E-008   1.103E-006   4.110E-005   1.385E-003   3.023E-002   4.578E-001   3.871E-001   1.234E-001
 7.85   8.889E-087   1.053E-078   4.201E-071   5.780E-064   1.634E-057   1.253E-051   6.009E-047   1.061E-042   9.259E-039   3.975E-035   1.265E-031   2.916E-028   8.666E-025   1.349E-021   1.350E-018   6.420E-016   2.095E-013   1.982E-011   1.200E-009   5.821E-008   2.494E-006   7.765E-005   2.206E-003   4.080E-002   5.351E-001   3.410E-001   8.090E-002
 7.80   3.609E-085   3.770E-077   1.322E-069   1.612E-062   4.069E-056   2.808E-050   1.189E-045   1.829E-041   1.388E-037   5.152E-034   1.415E-030   2.812E-027   7.181E-024   9.609E-021   8.267E-018   3.382E-015   9.434E-013   7.536E-011   3.826E-009   1.551E-007   5.546E-006   1.437E-004   3.428E-003   5.352E-002   6.070E-001   2.863E-001   4.954E-002
 7.75   1.504E-083   1.383E-075   4.262E-068   4.595E-061   1.035E-054   6.418E-049   2.393E-044   3.203E-040   2.112E-036   6.769E-033   1.602E-029   2.739E-026   5.999E-023   6.886E-020   5.086E-017   1.788E-014   4.255E-012   2.856E-010   1.212E-008   4.092E-007   1.216E-005   2.609E-004   5.200E-003   6.827E-002   6.690E-001   2.290E-001   2.822E-002
 7.70   6.448E-082   5.213E-074   1.409E-066   1.343E-059   2.694E-053   1.502E-047   4.922E-043   5.727E-039   3.275E-035   9.044E-032   1.841E-028   2.703E-025   5.068E-022   4.984E-019   3.160E-016   9.529E-014   1.933E-011   1.086E-009   3.833E-008   1.074E-006   2.638E-005   4.666E-004   7.732E-003   8.491E-002   7.180E-001   1.740E-001   1.487E-002
 7.65   2.876E-080   2.044E-072   4.840E-065   4.073E-058   7.276E-052   3.639E-046   1.047E-041   1.058E-037   5.241E-034   1.245E-030   2.175E-027   2.737E-024   4.379E-021   3.680E-018   1.996E-015   5.161E-013   8.904E-011   4.166E-009   1.218E-007   2.816E-006   5.696E-005   8.258E-004   1.131E-002   1.033E-001   7.515E-001   1.258E-001   7.245E-003
 7.60   1.341E-078   8.372E-071   1.735E-063   1.288E-056   2.045E-050   9.169E-045   2.312E-040   2.026E-036   8.680E-033   1.770E-029   2.649E-026   2.850E-023   3.884E-020   2.785E-017   1.292E-014   2.859E-012   4.189E-010   1.625E-008   3.916E-007   7.430E-006   1.229E-004   1.453E-003   1.634E-002   1.233E-001   7.690E-001   8.655E-002   3.268E-003
 7.55   6.608E-077   3.616E-069   6.547E-062   4.284E-055   6.043E-049   2.426E-043   5.348E-039   4.058E-035   1.502E-031   2.624E-028   3.356E-025   3.080E-022   3.567E-019   2.176E-016   8.610E-014   1.630E-011   2.025E-009   6.475E-008   1.280E-006   1.982E-005   2.668E-004   2.553E-003   2.341E-002   1.449E-001   7.708E-001   5.673E-002   1.361E-003
 7.50   3.461E-075   1.659E-067   2.622E-060   1.510E-053   1.890E-047   6.789E-042   1.307E-037   8.575E-034   2.736E-030   4.085E-027   4.456E-024   3.477E-021   3.411E-018   1.766E-015   5.953E-013   9.626E-011   1.012E-008   2.654E-007   4.277E-006   5.376E-005   5.850E-004   4.503E-003   3.340E-002   1.681E-001   7.577E-001   3.511E-002   5.112E-004
 7.45   1.937E-073   8.132E-066   1.120E-058   5.676E-052   6.293E-046   2.020E-040   3.391E-036   1.921E-032   5.274E-029   6.718E-026   6.231E-023   4.125E-020   3.416E-017   1.498E-014   4.292E-012   5.919E-010   5.262E-008   1.124E-006   1.469E-005   1.490E-004   1.302E-003   7.999E-003   4.756E-002   1.927E-001   7.299E-001   2.021E-002   1.684E-004
 7.40   1.172E-071   4.301E-064   5.157E-057   2.297E-050   2.254E-044   6.459E-039   9.434E-035   4.607E-031   1.086E-027   1.177E-024   9.259E-022   5.183E-019   3.612E-016   1.337E-013   3.247E-011   3.815E-009   2.863E-007   4.946E-006   5.212E-005   4.235E-004   2.948E-003   1.434E-002   6.765E-002   2.181E-001   6.858E-001   1.061E-002   4.723E-005
 7.35   7.657E-070   2.455E-062   2.559E-055   1.001E-048   8.677E-043   2.218E-037   2.814E-033   1.183E-029   2.392E-026   2.198E-023   1.462E-020   6.894E-018   4.027E-015   1.253E-012   2.573E-010   2.571E-008   1.626E-006   2.258E-005   1.904E-004   1.230E-003   6.763E-003   2.582E-002   9.553E-002   2.421E-001   6.233E-001   5.055E-003   1.134E-005
 7.30   5.359E-068   1.499E-060   1.356E-053   4.650E-047   3.559E-041   8.099E-036   8.918E-032   3.219E-028   5.567E-025   4.326E-022   2.424E-019   9.593E-017   4.680E-014   1.221E-011   2.114E-009   1.794E-007   9.548E-006   1.058E-004   7.090E-004   3.612E-003   1.557E-002   4.620E-002   1.324E-001   2.601E-001   5.391E-001   2.182E-003   2.373E-006
 7.25   3.975E-066   9.693E-059   7.603E-052   2.283E-045   1.540E-039   3.115E-034   2.970E-030   9.187E-027   1.356E-023   8.883E-021   4.179E-018   1.383E-015   5.607E-013   1.221E-010   1.776E-008   1.277E-006   5.713E-005   5.011E-004   2.645E-003   1.053E-002   3.519E-002   8.024E-002   1.759E-001   2.635E-001   4.306E-001   8.392E-004   4.311E-007
 7.20   3.003E-064   6.379E-057   4.333E-050   1.138E-043   6.758E-038   1.214E-032   1.000E-028   2.648E-025   3.329E-022   1.831E-019   7.206E-017   1.985E-014   6.649E-012   1.202E-009   1.464E-007   8.902E-006   3.341E-004   2.301E-003   9.483E-003   2.919E-002   7.476E-002   1.293E-001   2.133E-001   2.395E-001   3.015E-001   2.767E-004   6.618E-008
 7.15   2.154E-062   3.982E-055   2.339E-048   5.366E-042   2.803E-036   4.472E-031   3.179E-027   7.185E-024   7.668E-021   3.529E-018   1.156E-015   2.637E-013   7.264E-011   1.085E-008   1.102E-006   5.652E-005   1.777E-003   9.521E-003   3.032E-002   7.134E-002   1.383E-001   1.791E-001   2.186E-001   1.805E-001   1.703E-001   7.139E-005   7.577E-009
 7.10   1.349E-060   2.168E-053   1.099E-046   2.200E-040   1.008E-034   1.420E-029   8.692E-026   1.673E-022   1.512E-019   5.797E-017   1.574E-014   2.958E-012   6.658E-010   8.177E-008   6.887E-006   2.971E-004   7.817E-003   3.229E-002   7.864E-002   1.399E-001   2.027E-001   1.937E-001   1.719E-001   1.023E-001   7.041E-002   1.242E-005   5.276E-010
 7.05   6.961E-059   9.712E-052   4.245E-045   7.402E-039   2.970E-033   3.666E-028   1.930E-024   3.158E-021   2.409E-018   7.660E-016   1.716E-013   2.642E-011   4.825E-009   4.842E-007   3.364E-005   1.216E-003   2.673E-002   8.418E-002   1.549E-001   2.055E-001   2.193E-001   1.521E-001   9.617E-002   4.030E-002   1.958E-002   1.260E-006   1.809E-011
 7.00   2.932E-057   3.548E-050   1.335E-043   2.024E-037   7.108E-032   7.660E-027   3.459E-023   4.796E-020   3.078E-017   8.075E-015   1.484E-012   1.861E-010   2.737E-008   2.228E-006   1.269E-004   3.826E-003   7.017E-002   1.664E-001   2.283E-001   2.226E-001   1.720E-001   8.490E-002   3.735E-002   1.075E-002   3.566E-003   6.849E-008   2.647E-013
 6.95   1.035E-055   1.085E-048   3.508E-042   4.621E-036   1.418E-030   1.337E-025   5.168E-022   6.061E-019   3.262E-016   7.023E-014   1.052E-011   1.067E-009   1.255E-007   8.218E-006   3.808E-004   9.533E-003   1.456E-001   2.568E-001   2.586E-001   1.822E-001   9.993E-002   3.433E-002   1.024E-002   1.971E-003   4.319E-004   1.912E-009   1.492E-015
 6.90   3.207E-054   2.909E-047   8.066E-041   9.217E-035   2.461E-029   2.049E-024   6.765E-021   6.685E-018   3.006E-015   5.282E-013   6.413E-011   5.225E-009   4.862E-007   2.540E-005   9.494E-004   1.962E-002   2.490E-001   3.219E-001   2.342E-001   1.169E-001   4.457E-002   1.041E-002   2.052E-003   2.564E-004   3.579E-005   2.671E-011   2.980E-018
