 6.45   2.278E-021   1.110E-015   3.656E-011   3.451E-007   6.726E-004   2.763E-002   9.717E-001
 6.40   7.453E-021   3.079E-015   8.587E-011   6.902E-007   1.251E-003   3.986E-002   9.589E-001
 6.35   2.509E-020   8.770E-015   2.067E-010   1.408E-006   2.398E-003   5.868E-002   9.389E-001
 6.30   8.657E-020   2.553E-014   5.068E-010   2.912E-006   4.715E-003   8.765E-002   9.076E-001
 6.25   3.068E-019   7.617E-014   1.270E-009   6.116E-006   9.535E-003   1.328E-001   8.576E-001
 6.20   1.093E-018   2.280E-013   3.178E-009   1.274E-005   1.938E-002   2.001E-001   7.806E-001
 6.15   3.729E-018   6.527E-013   7.580E-009   2.511E-005   3.777E-002   2.859E-001   6.763E-001
 6.10   1.209E-017   1.769E-012   1.705E-008   4.628E-005   6.984E-002   3.796E-001   5.505E-001
 6.05   3.703E-017   4.523E-012   3.605E-008   7.938E-005   1.216E-001   4.607E-001   4.177E-001
 6.00   1.053E-016   1.072E-011   7.036E-008   1.244E-004   1.950E-001   5.067E-001   2.981E-001
 5.95   2.779E-016   2.347E-011   1.264E-007   1.775E-004   2.856E-001   5.104E-001   2.038E-001
 5.90   6.926E-016   4.848E-011   2.136E-007   2.353E-004   3.858E-001   4.794E-001   1.345E-001
 5.85   1.685E-015   9.745E-011   3.493E-007   2.985E-004   4.879E-001   4.259E-001   8.593E-002
 5.80   4.120E-015   1.964E-010   5.702E-007   3.729E-004   5.841E-001   3.620E-001   5.354E-002
 5.75   1.040E-014   4.075E-010   9.527E-007   4.708E-004   6.684E-001   2.981E-001   3.305E-002
 5.70   2.769E-014   8.901E-010   1.666E-006   6.127E-004   7.384E-001   2.405E-001   2.045E-002
 5.65   7.855E-014   2.065E-009   3.073E-006   8.287E-004   7.948E-001   1.916E-001   1.272E-002
 5.60   2.377E-013   5.098E-009   5.986E-006   1.164E-003   8.384E-001   1.523E-001   8.048E-003
 5.55   7.633E-013   1.332E-008   1.225E-005   1.687E-003   8.693E-001   1.236E-001   5.363E-003
 5.50   2.600E-012   3.684E-008   2.628E-005   2.515E-003   8.893E-001   1.043E-001   3.880E-003
 5.45   9.430E-012   1.082E-007   5.935E-005   3.856E-003   9.017E-001   9.134E-002   3.024E-003
 5.40   3.662E-011   3.393E-007   1.417E-004   6.103E-003   9.093E-001   8.202E-002   2.475E-003
 5.35   1.517E-010   1.132E-006   3.566E-004   9.926E-003   9.129E-001   7.471E-002   2.083E-003
 5.30   6.483E-010   3.891E-006   9.149E-004   1.612E-002   9.126E-001   6.856E-002   1.779E-003
 5.25   2.788E-009   1.342E-005   2.329E-003   2.536E-002   9.077E-001   6.311E-002   1.530E-003
 5.20   1.179E-008   4.542E-005   5.742E-003   3.751E-002   8.972E-001   5.815E-002   1.319E-003
 5.15   4.785E-008   1.471E-004   1.333E-002   5.063E-002   8.812E-001   5.358E-002   1.139E-003
 5.10   1.787E-007   4.376E-004   2.800E-002   6.094E-002   8.603E-001   4.933E-002   9.823E-004
 5.05   5.977E-007   1.163E-003   5.168E-002   6.490E-002   8.360E-001   4.538E-002   8.468E-004
 5.00   1.781E-006   2.743E-003   8.321E-002   6.197E-002   8.097E-001   4.168E-002   7.286E-004
 4.95   4.812E-006   5.851E-003   1.186E-001   5.469E-002   7.821E-001   3.819E-002   6.247E-004
 4.90   1.210E-005   1.159E-002   1.529E-001   4.656E-002   7.536E-001   3.487E-002   5.327E-004
 4.85   2.907E-005   2.184E-002   1.819E-001   3.992E-002   7.241E-001   3.168E-002   4.508E-004
 4.80   6.703E-005   3.937E-002   2.022E-001   3.572E-002   6.936E-001   2.860E-002   3.777E-004
 4.75   1.451E-004   6.637E-002   2.118E-001   3.388E-002   6.619E-001   2.563E-002   3.127E-004
 4.70   2.904E-004   1.027E-001   2.112E-001   3.385E-002   6.289E-001   2.278E-002   2.555E-004
 4.65   5.354E-004   1.448E-001   2.041E-001   3.511E-002   5.951E-001   2.008E-002   2.061E-004
 4.60   9.137E-004   1.877E-001   1.949E-001   3.731E-002   5.614E-001   1.761E-002   1.649E-004
 4.55   1.458E-003   2.266E-001   1.874E-001   4.033E-002   5.287E-001   1.542E-002   1.317E-004
 4.50   2.205E-003   2.585E-001   1.835E-001   4.415E-002   4.980E-001   1.352E-002   1.056E-004
 4.45   3.251E-003   2.839E-001   1.834E-001   4.888E-002   4.687E-001   1.184E-002   8.461E-005
 4.40   4.774E-003   3.046E-001   1.866E-001   5.466E-002   4.390E-001   1.029E-002   6.696E-005
 4.35   7.026E-003   3.229E-001   1.924E-001   6.163E-002   4.072E-001   8.769E-003   5.132E-005
 4.30   1.040E-002   3.413E-001   2.007E-001   6.960E-002   3.708E-001   7.200E-003   3.704E-005
 4.25   1.548E-002   3.626E-001   2.115E-001   7.757E-002   3.272E-001   5.550E-003   2.413E-005
 4.20   2.317E-002   3.911E-001   2.250E-001   8.279E-002   2.741E-001   3.853E-003   1.327E-005
 4.15   3.526E-002   4.328E-001   2.388E-001   8.018E-002   2.107E-001   2.255E-003   5.538E-006
 4.10   5.517E-002   4.951E-001   2.429E-001   6.481E-002   1.411E-001   1.006E-003   1.493E-006
 4.05   8.887E-002   5.776E-001   2.174E-001   3.940E-002   7.644E-002   2.976E-004   2.084E-007
 4.00   1.442E-001   6.561E-001   1.524E-001   1.642E-002   3.077E-002   4.971E-005   1.180E-008
 3.95   2.259E-001   6.851E-001   7.601E-002   4.470E-003   8.503E-003   4.046E-006   2.133E-010
 3.90   3.286E-001   6.434E-001   2.566E-002   7.792E-004   1.528E-003   1.510E-007   1.531E-012
 3.85   4.405E-001   5.536E-001   5.719E-003   8.379E-005   1.694E-004   2.274E-009   2.689E-015
 3.80   5.509E-001   4.483E-001   8.106E-004   5.222E-006   1.083E-005   1.402E-011   1.817E-018
 3.75   6.535E-001   3.464E-001   6.804E-005   1.675E-007   3.540E-007   2.298E-014   1.490E-022
 3.70   7.444E-001   2.556E-001   3.065E-006   2.462E-009   5.270E-009   1.660E-017  -9.823E-027
 3.65   8.203E-001   1.797E-001   6.796E-008   1.451E-011   3.123E-011  -9.843E-024   2.558E-031
 3.60   8.779E-001   1.221E-001   8.582E-010   4.622E-014   9.932E-014   1.322E-027  -3.718E-035
 3.55   9.152E-001   8.484E-002   7.679E-012   4.098E-018   8.782E-018   8.896E-032  -3.211E-039
 3.50   9.351E-001   6.490E-002   2.038E-013  -8.440E-022  -1.727E-021  -3.828E-034   1.496E-043
 3.45   9.447E-001   5.535E-002   2.454E-014  -3.223E-023  -6.488E-023   1.394E-035  -4.724E-045
 3.40   9.495E-001   5.047E-002   7.802E-015  -6.614E-024  -1.279E-023   2.657E-037   1.846E-046
 3.35   9.526E-001   4.745E-002   3.739E-015  -2.436E-024  -4.508E-024   3.630E-038   4.729E-048
 3.30   9.548E-001   4.518E-002   2.136E-015  -1.144E-024  -1.996E-024   7.981E-039   3.860E-049
 3.25   9.567E-001   4.328E-002   1.340E-015  -6.079E-025  -9.856E-025   2.180E-039   4.757E-050
 3.20   9.584E-001   4.160E-002   8.944E-016  -3.501E-025  -5.191E-025   6.763E-040   7.388E-051
 3.15   9.599E-001   4.007E-002   6.280E-016  -2.146E-025  -2.863E-025   2.300E-040   1.358E-051
 3.10   9.613E-001   3.867E-002   4.605E-016  -1.387E-025  -1.638E-025   8.407E-041   2.847E-052
 3.05   9.626E-001   3.737E-002   3.509E-016  -9.397E-026  -9.653E-026   3.260E-041   6.631E-053
 3.00   9.639E-001   3.614E-002   2.764E-016  -6.629E-026  -5.833E-026   1.327E-041   1.683E-053
 2.95   9.650E-001   3.498E-002   2.241E-016  -4.842E-026  -3.598E-026   5.628E-042   4.580E-054
 2.90   9.661E-001   3.387E-002   1.862E-016  -3.640E-026  -2.258E-026   2.466E-042   1.319E-054
 2.85   9.672E-001   3.280E-002   1.578E-016  -2.799E-026  -1.437E-026   1.110E-042   3.977E-055
 2.80   9.682E-001   3.177E-002   1.359E-016  -2.187E-026  -9.249E-027   5.106E-043   1.242E-055
 2.75   9.692E-001   3.076E-002   1.185E-016  -1.727E-026  -6.004E-027   2.386E-043   3.978E-056
 2.70   9.702E-001   2.977E-002   1.042E-016  -1.370E-026  -3.922E-027   1.128E-043   1.297E-056
 2.65   9.712E-001   2.880E-002   9.208E-017  -1.088E-026  -2.572E-027   5.367E-044   4.278E-057
 2.60   9.722E-001   2.783E-002   8.167E-017  -8.631E-027  -1.689E-027   2.560E-044   1.416E-057
 2.55   9.731E-001   2.686E-002   7.253E-017  -6.819E-027  -1.108E-027   1.219E-044   4.677E-058
 2.50   9.741E-001   2.589E-002   6.441E-017  -5.362E-027  -7.249E-028   5.767E-045   1.527E-058
 2.45   9.751E-001   2.492E-002   5.713E-017  -4.194E-027  -4.715E-028   2.697E-045   4.888E-059
 2.40   9.761E-001   2.392E-002   5.056E-017  -3.260E-027  -3.042E-028   1.241E-045   1.521E-059
 2.35   9.771E-001   2.291E-002   4.461E-017  -2.516E-027  -1.942E-028   5.588E-046   4.560E-060
 2.30   9.781E-001   2.188E-002   3.921E-017  -1.925E-027  -1.222E-028   2.448E-046   1.304E-060
 2.25   9.792E-001   2.083E-002   3.429E-017  -1.458E-027  -7.566E-029   1.038E-046   3.525E-061
 2.20   9.803E-001   1.974E-002   2.981E-017  -1.090E-027  -4.589E-029   4.226E-047   8.910E-062
 2.15   9.814E-001   1.863E-002   2.573E-017  -8.028E-028  -2.717E-029   1.643E-047   2.086E-062
 2.10   9.825E-001   1.748E-002   2.203E-017  -5.806E-028  -1.564E-029   6.063E-048   4.490E-063
 2.05   9.837E-001   1.631E-002   1.869E-017  -4.112E-028  -8.722E-030   2.104E-048   8.759E-064
 2.00   9.849E-001   1.511E-002   1.568E-017  -2.843E-028  -4.689E-030   6.798E-049   1.506E-064
 1.95   9.861E-001   1.389E-002   1.300E-017  -1.914E-028  -2.422E-030   2.030E-049   2.258E-065
 1.90   9.873E-001   1.265E-002   1.064E-017  -1.252E-028  -1.197E-030   5.577E-050   2.941E-066
 1.85   9.886E-001   1.143E-002   8.586E-018  -7.935E-029  -5.649E-031   1.399E-050   3.287E-067
 1.80   9.898E-001   1.022E-002   6.835E-018  -4.901E-029  -2.571E-031   3.248E-051   2.887E-068
 1.75   9.910E-001   9.044E-003   5.356E-018  -2.928E-029  -1.113E-031   6.852E-052   2.148E-069
 1.70   9.921E-001   7.918E-003   4.130E-018  -1.690E-029  -4.571E-032   1.295E-052   1.245E-070
 1.65   9.931E-001   6.856E-003   3.132E-018  -9.429E-030  -1.780E-032   2.178E-053   5.232E-072
 1.60   9.941E-001   5.868E-003   2.335E-018  -5.080E-030  -6.567E-033   3.250E-054   1.483E-073
 1.55   9.950E-001   4.964E-003   1.710E-018  -2.641E-030  -2.294E-033   4.281E-055   2.433E-075
 1.50   9.959E-001   4.147E-003   1.230E-018  -1.324E-030  -7.566E-034   4.929E-056   1.371E-077
 1.45   9.966E-001   3.419E-003   8.666E-019  -6.379E-031  -2.347E-034   4.882E-057  -6.080E-080
 1.40   9.972E-001   2.779E-003   5.975E-019  -2.945E-031  -6.810E-035   4.055E-058   8.544E-082
 1.35   9.978E-001   2.223E-003   4.020E-019  -1.297E-031  -1.832E-035   2.720E-059  -1.986E-083
 1.30   9.983E-001   1.749E-003   2.633E-019  -5.420E-032  -4.529E-036   1.392E-060   6.309E-085
 1.25   9.987E-001   1.350E-003   1.674E-019  -2.137E-032  -1.018E-036   4.995E-062  -2.474E-086
 1.20   9.990E-001   1.022E-003   1.030E-019  -7.912E-033  -2.062E-037   1.082E-063   1.118E-087
 1.15   9.992E-001   7.583E-004   6.123E-020  -2.738E-033  -3.730E-038   9.633E-066  -5.564E-089
 1.10   9.994E-001   5.519E-004   3.508E-020  -8.829E-034  -5.975E-039  -2.464E-068   2.976E-090
 1.05   9.996E-001   3.943E-004   1.933E-020  -2.641E-034  -8.388E-040   3.242E-070  -1.698E-091
 1.00   9.997E-001   2.769E-004   1.021E-020  -7.283E-035  -1.015E-040  -7.548E-072   1.030E-092
 0.95   9.998E-001   1.908E-004   5.093E-021  -1.766E-035  -9.373E-042   2.436E-073  -5.299E-094
