 8.68   1.968E-077   2.225E-069   1.632E-062   3.838E-056   4.368E-050   2.226E-044   1.203E-038   1.362E-033   7.545E-029   1.940E-024   3.019E-020   3.045E-016   2.289E-012   8.283E-009   1.390E-005   5.693E-003   9.943E-001
 8.67   2.938E-077   3.284E-069   2.372E-062   5.442E-056   6.043E-050   3.004E-044   1.582E-038   1.744E-033   9.416E-029   2.358E-024   3.574E-020   3.510E-016   2.570E-012   9.054E-009   1.479E-005   5.865E-003   9.941E-001
 8.66   4.387E-077   4.850E-069   3.449E-062   7.719E-056   8.361E-050   4.053E-044   2.080E-038   2.235E-033   1.175E-028   2.867E-024   4.232E-020   4.046E-016   2.886E-012   9.896E-009   1.574E-005   6.042E-003   9.939E-001
 8.65   6.554E-077   7.164E-069   5.015E-062   1.095E-055   1.157E-049   5.471E-044   2.736E-038   2.865E-033   1.467E-028   3.486E-024   5.010E-020   4.665E-016   3.240E-012   1.082E-008   1.676E-005   6.225E-003   9.938E-001
 8.64   9.795E-077   1.059E-068   7.294E-062   1.554E-055   1.601E-049   7.384E-044   3.599E-038   3.672E-033   1.831E-028   4.238E-024   5.932E-020   5.379E-016   3.638E-012   1.182E-008   1.783E-005   6.412E-003   9.936E-001
 8.63   1.464E-076   1.564E-068   1.061E-061   2.205E-055   2.217E-049   9.969E-044   4.735E-038   4.707E-033   2.287E-028   5.153E-024   7.024E-020   6.201E-016   4.085E-012   1.292E-008   1.898E-005   6.605E-003   9.934E-001
 8.62   2.190E-076   2.313E-068   1.544E-061   3.129E-055   3.069E-049   1.346E-043   6.230E-038   6.034E-033   2.855E-028   6.266E-024   8.317E-020   7.150E-016   4.587E-012   1.412E-008   2.020E-005   6.803E-003   9.932E-001
 8.61   3.276E-076   3.420E-068   2.246E-061   4.441E-055   4.250E-049   1.818E-043   8.198E-038   7.736E-033   3.565E-028   7.620E-024   9.849E-020   8.243E-016   5.150E-012   1.543E-008   2.149E-005   7.007E-003   9.930E-001
 8.60   4.903E-076   5.058E-068   3.269E-061   6.305E-055   5.885E-049   2.455E-043   1.079E-037   9.919E-033   4.452E-028   9.266E-024   1.166E-019   9.504E-016   5.781E-012   1.687E-008   2.287E-005   7.216E-003   9.928E-001
 8.59   7.338E-076   7.481E-068   4.758E-061   8.952E-055   8.150E-049   3.316E-043   1.420E-037   1.272E-032   5.560E-028   1.127E-023   1.381E-019   1.096E-015   6.490E-012   1.843E-008   2.433E-005   7.432E-003   9.925E-001
 8.58   1.099E-075   1.107E-067   6.926E-061   1.271E-054   1.129E-048   4.479E-043   1.869E-037   1.631E-032   6.945E-028   1.371E-023   1.635E-019   1.263E-015   7.286E-012   2.014E-008   2.589E-005   7.655E-003   9.923E-001
 8.57   1.646E-075   1.638E-067   1.008E-060   1.806E-054   1.564E-048   6.053E-043   2.461E-037   2.092E-032   8.676E-028   1.667E-023   1.937E-019   1.456E-015   8.179E-012   2.201E-008   2.754E-005   7.884E-003   9.921E-001
 8.56   2.466E-075   2.425E-067   1.469E-060   2.566E-054   2.168E-048   8.181E-043   3.242E-037   2.684E-032   1.084E-027   2.029E-023   2.294E-019   1.679E-015   9.183E-012   2.405E-008   2.930E-005   8.119E-003   9.919E-001
 8.55   3.698E-075   3.593E-067   2.140E-060   3.646E-054   3.005E-048   1.106E-042   4.271E-037   3.445E-032   1.355E-027   2.469E-023   2.718E-019   1.937E-015   1.031E-011   2.628E-008   3.117E-005   8.362E-003   9.916E-001
 8.54   5.548E-075   5.325E-067   3.119E-060   5.184E-054   4.168E-048   1.496E-042   5.628E-037   4.422E-032   1.694E-027   3.005E-023   3.221E-019   2.234E-015   1.158E-011   2.872E-008   3.317E-005   8.611E-003   9.914E-001
 8.53   8.328E-075   7.895E-067   4.547E-060   7.373E-054   5.783E-048   2.024E-042   7.419E-037   5.678E-032   2.118E-027   3.659E-023   3.818E-019   2.577E-015   1.300E-011   3.138E-008   3.529E-005   8.868E-003   9.911E-001
 8.52   1.251E-074   1.171E-066   6.632E-060   1.049E-053   8.025E-048   2.739E-042   9.783E-037   7.293E-032   2.649E-027   4.455E-023   4.526E-019   2.974E-015   1.461E-011   3.430E-008   3.754E-005   9.132E-003   9.908E-001
 8.51   1.880E-074   1.738E-066   9.674E-060   1.493E-053   1.114E-047   3.707E-042   1.290E-036   9.368E-032   3.314E-027   5.426E-023   5.366E-019   3.431E-015   1.641E-011   3.749E-008   3.995E-005   9.405E-003   9.906E-001
 8.50   2.826E-074   2.580E-066   1.412E-059   2.125E-053   1.547E-047   5.018E-042   1.702E-036   1.204E-031   4.146E-027   6.609E-023   6.362E-019   3.960E-015   1.843E-011   4.098E-008   4.250E-005   9.685E-003   9.903E-001
 8.49   4.249E-074   3.830E-066   2.060E-059   3.024E-053   2.147E-047   6.795E-042   2.245E-036   1.547E-031   5.187E-027   8.050E-023   7.543E-019   4.569E-015   2.070E-011   4.479E-008   4.523E-005   9.974E-003   9.900E-001
 8.48   6.391E-074   5.687E-066   3.006E-059   4.306E-053   2.982E-047   9.202E-042   2.962E-036   1.988E-031   6.491E-027   9.806E-023   8.943E-019   5.272E-015   2.326E-011   4.896E-008   4.812E-005   1.027E-002   9.897E-001
 8.47   9.617E-074   8.448E-066   4.389E-059   6.132E-053   4.143E-047   1.246E-041   3.909E-036   2.555E-031   8.124E-027   1.195E-022   1.061E-018   6.084E-015   2.613E-011   5.353E-008   5.120E-005   1.058E-002   9.894E-001
 8.46   1.448E-073   1.255E-065   6.410E-059   8.736E-053   5.756E-047   1.689E-041   5.160E-036   3.285E-031   1.017E-026   1.456E-022   1.258E-018   7.022E-015   2.935E-011   5.852E-008   5.448E-005   1.089E-002   9.891E-001
 8.45   2.181E-073   1.866E-065   9.364E-059   1.245E-052   8.001E-047   2.289E-041   6.814E-036   4.225E-031   1.273E-026   1.774E-022   1.492E-018   8.105E-015   3.298E-011   6.397E-008   5.798E-005   1.122E-002   9.887E-001
 8.44   3.288E-073   2.776E-065   1.369E-058   1.775E-052   1.113E-046   3.104E-041   9.002E-036   5.436E-031   1.595E-026   2.163E-022   1.770E-018   9.356E-015   3.706E-011   6.993E-008   6.169E-005   1.155E-002   9.884E-001
 8.43   4.959E-073   4.131E-065   2.001E-058   2.531E-052   1.548E-046   4.210E-041   1.190E-035   6.996E-031   1.998E-026   2.638E-022   2.100E-018   1.080E-014   4.164E-011   7.646E-008   6.565E-005   1.190E-002   9.880E-001
 8.42   7.483E-073   6.151E-065   2.927E-058   3.611E-052   2.153E-046   5.713E-041   1.572E-035   9.006E-031   2.503E-026   3.217E-022   2.493E-018   1.247E-014   4.680E-011   8.359E-008   6.986E-005   1.226E-002   9.877E-001
 8.41   1.130E-072   9.163E-065   4.282E-058   5.153E-052   2.997E-046   7.754E-041   2.079E-035   1.160E-030   3.138E-026   3.924E-022   2.959E-018   1.441E-014   5.260E-011   9.140E-008   7.434E-005   1.262E-002   9.873E-001
 8.40   1.707E-072   1.365E-064   6.266E-058   7.356E-052   4.173E-046   1.053E-040   2.750E-035   1.493E-030   3.933E-026   4.787E-022   3.513E-018   1.664E-014   5.913E-011   9.995E-008   7.913E-005   1.300E-002   9.869E-001
 8.39   2.580E-072   2.036E-064   9.173E-058   1.050E-051   5.811E-046   1.429E-040   3.637E-035   1.924E-030   4.932E-026   5.842E-022   4.171E-018   1.922E-014   6.647E-011   1.093E-007   8.422E-005   1.339E-002   9.865E-001
 8.38   3.903E-072   3.036E-064   1.343E-057   1.500E-051   8.096E-046   1.941E-040   4.813E-035   2.479E-030   6.187E-026   7.131E-022   4.954E-018   2.221E-014   7.474E-011   1.196E-007   8.965E-005   1.379E-002   9.861E-001
 8.37   5.906E-072   4.531E-064   1.968E-057   2.144E-051   1.128E-045   2.638E-040   6.370E-035   3.195E-030   7.762E-026   8.707E-022   5.885E-018   2.567E-014   8.404E-011   1.308E-007   9.544E-005   1.421E-002   9.857E-001
 8.36   8.944E-072   6.765E-064   2.884E-057   3.064E-051   1.573E-045   3.586E-040   8.434E-035   4.120E-030   9.743E-026   1.063E-021   6.993E-018   2.966E-014   9.452E-011   1.431E-007   1.016E-004   1.463E-002   9.853E-001
 8.35   1.355E-071   1.011E-063   4.229E-057   4.383E-051   2.195E-045   4.878E-040   1.117E-034   5.315E-030   1.223E-025   1.299E-021   8.311E-018   3.430E-014   1.063E-010   1.566E-007   1.082E-004   1.508E-002   9.848E-001
 8.34   2.056E-071   1.511E-063   6.206E-057   6.273E-051   3.063E-045   6.638E-040   1.481E-034   6.859E-030   1.536E-025   1.588E-021   9.882E-018   3.966E-014   1.196E-010   1.714E-007   1.152E-004   1.553E-002   9.844E-001
 8.33   3.120E-071   2.260E-063   9.111E-057   8.983E-051   4.278E-045   9.039E-040   1.964E-034   8.856E-030   1.931E-025   1.941E-021   1.175E-017   4.588E-014   1.347E-010   1.876E-007   1.227E-004   1.600E-002   9.839E-001
 8.32   4.737E-071   3.383E-063   1.338E-056   1.287E-050   5.977E-045   1.231E-039   2.606E-034   1.144E-029   2.427E-025   2.374E-021   1.398E-017   5.307E-014   1.516E-010   2.053E-007   1.307E-004   1.648E-002   9.834E-001
 8.31   7.199E-071   5.066E-063   1.967E-056   1.845E-050   8.355E-045   1.678E-039   3.459E-034   1.478E-029   3.051E-025   2.904E-021   1.663E-017   6.141E-014   1.706E-010   2.248E-007   1.393E-004   1.698E-002   9.829E-001
 8.30   1.095E-070   7.589E-063   2.891E-056   2.644E-050   1.168E-044   2.287E-039   4.591E-034   1.910E-029   3.837E-025   3.553E-021   1.979E-017   7.107E-014   1.921E-010   2.461E-007   1.484E-004   1.750E-002   9.824E-001
