 7.99   4.441E-055   6.722E-048   4.678E-041   5.608E-035   1.927E-029   1.637E-024   5.622E-020   9.017E-016   7.758E-012   2.671E-008   3.219E-005   7.003E-003   9.930E-001
 7.98   6.190E-055   9.137E-048   6.210E-041   7.251E-035   2.426E-029   2.005E-024   6.699E-020   1.045E-015   8.746E-012   2.929E-008   3.432E-005   7.219E-003   9.927E-001
 7.97   8.631E-055   1.243E-047   8.249E-041   9.379E-035   3.055E-029   2.456E-024   7.986E-020   1.211E-015   9.863E-012   3.212E-008   3.661E-005   7.442E-003   9.925E-001
 7.96   1.204E-054   1.691E-047   1.096E-040   1.214E-034   3.848E-029   3.011E-024   9.522E-020   1.404E-015   1.112E-011   3.523E-008   3.905E-005   7.673E-003   9.923E-001
 7.95   1.681E-054   2.302E-047   1.457E-040   1.571E-034   4.849E-029   3.692E-024   1.136E-019   1.628E-015   1.255E-011   3.865E-008   4.167E-005   7.911E-003   9.920E-001
 7.94   2.348E-054   3.135E-047   1.939E-040   2.035E-034   6.113E-029   4.528E-024   1.355E-019   1.889E-015   1.416E-011   4.240E-008   4.447E-005   8.157E-003   9.918E-001
 7.93   3.281E-054   4.273E-047   2.580E-040   2.637E-034   7.710E-029   5.556E-024   1.617E-019   2.191E-015   1.598E-011   4.653E-008   4.746E-005   8.411E-003   9.915E-001
 7.92   4.588E-054   5.827E-047   3.435E-040   3.418E-034   9.727E-029   6.819E-024   1.930E-019   2.543E-015   1.803E-011   5.107E-008   5.067E-005   8.675E-003   9.913E-001
 7.91   6.419E-054   7.950E-047   4.577E-040   4.432E-034   1.228E-028   8.373E-024   2.304E-019   2.951E-015   2.036E-011   5.607E-008   5.410E-005   8.947E-003   9.910E-001
 7.90   8.985E-054   1.085E-046   6.100E-040   5.750E-034   1.550E-028   1.028E-023   2.752E-019   3.427E-015   2.299E-011   6.157E-008   5.778E-005   9.231E-003   9.907E-001
 7.89   1.258E-053   1.482E-046   8.134E-040   7.463E-034   1.958E-028   1.264E-023   3.289E-019   3.981E-015   2.597E-011   6.764E-008   6.174E-005   9.525E-003   9.904E-001
 7.88   1.762E-053   2.024E-046   1.085E-039   9.691E-034   2.474E-028   1.554E-023   3.932E-019   4.626E-015   2.935E-011   7.433E-008   6.598E-005   9.830E-003   9.901E-001
 7.87   2.470E-053   2.767E-046   1.448E-039   1.259E-033   3.128E-028   1.911E-023   4.702E-019   5.377E-015   3.318E-011   8.170E-008   7.054E-005   1.015E-002   9.898E-001
 7.86   3.463E-053   3.783E-046   1.934E-039   1.636E-033   3.957E-028   2.350E-023   5.625E-019   6.251E-015   3.752E-011   8.982E-008   7.543E-005   1.048E-002   9.894E-001
