 8.19   3.166E-035   2.234E-027   1.056E-020   1.262E-014   2.103E-009   4.219E-005   1.000E+000
 8.18   3.724E-035   2.561E-027   1.179E-020   1.373E-014   2.229E-009   4.349E-005   1.000E+000
 8.17   4.380E-035   2.935E-027   1.317E-020   1.494E-014   2.362E-009   4.483E-005   1.000E+000
 8.16   5.151E-035   3.365E-027   1.471E-020   1.626E-014   2.503E-009   4.621E-005   1.000E+000
 8.15   6.060E-035   3.857E-027   1.643E-020   1.770E-014   2.653E-009   4.762E-005   1.000E+000
 8.14   7.129E-035   4.422E-027   1.835E-020   1.926E-014   2.811E-009   4.908E-005   1.000E+000
 8.13   8.388E-035   5.070E-027   2.050E-020   2.096E-014   2.979E-009   5.058E-005   9.999E-001
 8.12   9.871E-035   5.813E-027   2.290E-020   2.281E-014   3.157E-009   5.213E-005   9.999E-001
 8.11   1.162E-034   6.665E-027   2.558E-020   2.483E-014   3.346E-009   5.371E-005   9.999E-001
 8.10   1.367E-034   7.642E-027   2.858E-020   2.703E-014   3.546E-009   5.535E-005   9.999E-001
 8.09   1.609E-034   8.762E-027   3.193E-020   2.942E-014   3.758E-009   5.703E-005   9.999E-001
 8.08   1.893E-034   1.005E-026   3.567E-020   3.202E-014   3.982E-009   5.875E-005   9.999E-001
 8.07   2.228E-034   1.152E-026   3.985E-020   3.485E-014   4.220E-009   6.053E-005   9.999E-001
 8.06   2.622E-034   1.321E-026   4.452E-020   3.793E-014   4.471E-009   6.235E-005   9.999E-001
 8.05   3.086E-034   1.515E-026   4.974E-020   4.128E-014   4.737E-009   6.422E-005   9.999E-001
 8.04   3.633E-034   1.737E-026   5.557E-020   4.493E-014   5.019E-009   6.614E-005   9.999E-001
 8.03   4.276E-034   1.993E-026   6.208E-020   4.889E-014   5.318E-009   6.811E-005   9.999E-001
 8.02   5.035E-034   2.286E-026   6.935E-020   5.321E-014   5.634E-009   7.014E-005   9.999E-001
 8.01   5.928E-034   2.622E-026   7.747E-020   5.791E-014   5.969E-009   7.223E-005   9.999E-001
 8.00   6.980E-034   3.007E-026   8.656E-020   6.302E-014   6.324E-009   7.438E-005   9.999E-001
 7.99   8.219E-034   3.449E-026   9.672E-020   6.860E-014   6.702E-009   7.659E-005   9.999E-001
 7.98   9.678E-034   3.957E-026   1.081E-019   7.467E-014   7.102E-009   7.887E-005   9.999E-001
 7.97   1.140E-033   4.539E-026   1.208E-019   8.128E-014   7.526E-009   8.121E-005   9.999E-001
 7.96   1.342E-033   5.207E-026   1.350E-019   8.848E-014   7.975E-009   8.362E-005   9.999E-001
 7.95   1.581E-033   5.974E-026   1.509E-019   9.631E-014   8.451E-009   8.609E-005   9.999E-001
 7.94   1.862E-033   6.855E-026   1.686E-019   1.048E-013   8.955E-009   8.862E-005   9.999E-001
 7.93   2.194E-033   7.866E-026   1.884E-019   1.141E-013   9.488E-009   9.122E-005   9.999E-001
 7.92   2.585E-033   9.028E-026   2.105E-019   1.242E-013   1.005E-008   9.389E-005   9.999E-001
 7.91   3.047E-033   1.036E-025   2.353E-019   1.352E-013   1.065E-008   9.664E-005   9.999E-001
 7.90   3.590E-033   1.189E-025   2.630E-019   1.472E-013   1.129E-008   9.946E-005   9.999E-001
 7.89   4.231E-033   1.365E-025   2.940E-019   1.602E-013   1.196E-008   1.024E-004   9.999E-001
 7.88   4.987E-033   1.567E-025   3.286E-019   1.745E-013   1.268E-008   1.054E-004   9.999E-001
 7.87   5.878E-033   1.799E-025   3.674E-019   1.900E-013   1.343E-008   1.085E-004   9.999E-001
 7.86   6.930E-033   2.065E-025   4.107E-019   2.068E-013   1.424E-008   1.116E-004   9.999E-001
 7.85   8.170E-033   2.371E-025   4.592E-019   2.252E-013   1.509E-008   1.149E-004   9.999E-001
 7.84   9.633E-033   2.722E-025   5.135E-019   2.453E-013   1.600E-008   1.183E-004   9.999E-001
 7.83   1.136E-032   3.126E-025   5.743E-019   2.671E-013   1.696E-008   1.217E-004   9.999E-001
 7.82   1.340E-032   3.590E-025   6.422E-019   2.909E-013   1.798E-008   1.252E-004   9.999E-001
 7.81   1.580E-032   4.124E-025   7.183E-019   3.169E-013   1.905E-008   1.289E-004   9.999E-001
 7.80   1.864E-032   4.737E-025   8.034E-019   3.452E-013   2.020E-008   1.326E-004   9.999E-001
 7.79   2.200E-032   5.442E-025   8.987E-019   3.760E-013   2.141E-008   1.365E-004   9.999E-001
 7.78   2.596E-032   6.252E-025   1.005E-018   4.095E-013   2.270E-008   1.404E-004   9.999E-001
 7.77   3.063E-032   7.185E-025   1.125E-018   4.461E-013   2.407E-008   1.445E-004   9.999E-001
 7.76   3.616E-032   8.257E-025   1.258E-018   4.860E-013   2.552E-008   1.487E-004   9.999E-001
 7.75   4.269E-032   9.491E-025   1.408E-018   5.296E-013   2.706E-008   1.530E-004   9.998E-001
 7.74   5.042E-032   1.091E-024   1.576E-018   5.771E-013   2.870E-008   1.574E-004   9.998E-001
