 7.93   1.084E-014   1.397E-007   1.000E+000
 7.92   1.139E-014   1.430E-007   1.000E+000
 7.91   1.198E-014   1.465E-007   1.000E+000
 7.90   1.260E-014   1.500E-007   1.000E+000
 7.89   1.325E-014   1.536E-007   1.000E+000
 7.88   1.393E-014   1.573E-007   1.000E+000
 7.87   1.464E-014   1.611E-007   1.000E+000
 7.86   1.540E-014   1.650E-007   1.000E+000
 7.85   1.619E-014   1.689E-007   1.000E+000
 7.84   1.702E-014   1.730E-007   1.000E+000
 7.83   1.789E-014   1.771E-007   1.000E+000
 7.82   1.882E-014   1.814E-007   1.000E+000
 7.81   1.979E-014   1.858E-007   1.000E+000
 7.80   2.081E-014   1.902E-007   1.000E+000
 7.79   2.188E-014   1.948E-007   1.000E+000
 7.78   2.302E-014   1.996E-007   1.000E+000
 7.77   2.421E-014   2.044E-007   1.000E+000
 7.76   2.546E-014   2.093E-007   1.000E+000
 7.75   2.678E-014   2.144E-007   1.000E+000
 7.74   2.817E-014   2.195E-007   1.000E+000
 7.73   2.962E-014   2.248E-007   1.000E+000
 7.72   3.116E-014   2.302E-007   1.000E+000
 7.71   3.277E-014   2.358E-007   1.000E+000
 7.70   3.447E-014   2.415E-007   1.000E+000
 7.69   3.625E-014   2.473E-007   1.000E+000
 7.68   3.813E-014   2.532E-007   1.000E+000
 7.67   4.011E-014   2.593E-007   1.000E+000
 7.66   4.220E-014   2.655E-007   1.000E+000
 7.65   4.440E-014   2.719E-007   1.000E+000
 7.64   4.672E-014   2.785E-007   1.000E+000
 7.63   4.916E-014   2.852E-007   1.000E+000
 7.62   5.173E-014   2.921E-007   1.000E+000
 7.61   5.444E-014   2.992E-007   1.000E+000
 7.60   5.729E-014   3.064E-007   1.000E+000
 7.59   6.029E-014   3.139E-007   1.000E+000
 7.58   6.345E-014   3.215E-007   1.000E+000
 7.57   6.677E-014   3.292E-007   1.000E+000
 7.56   7.027E-014   3.372E-007   1.000E+000
 7.55   7.395E-014   3.453E-007   1.000E+000
 7.54   7.783E-014   3.537E-007   1.000E+000
 7.53   8.192E-014   3.622E-007   1.000E+000
 7.52   8.622E-014   3.710E-007   1.000E+000
 7.51   9.075E-014   3.800E-007   1.000E+000
