 8.86   9.673E-114   1.511E-104   9.591E-097   1.103E-089   2.613E-083   1.825E-077   7.063E-072   1.733E-066   1.786E-061   1.433E-056   9.692E-052   2.268E-047   1.095E-042   3.628E-038   6.128E-034   5.076E-030   3.011E-026   5.151E-023   6.628E-020   6.928E-017   6.460E-014   4.496E-011   2.595E-008   9.391E-006   1.991E-003   7.036E-002   9.276E-001
 8.85   1.842E-113   2.818E-104   1.748E-096   1.974E-089   4.605E-083   3.166E-077   1.205E-071   2.884E-066   2.898E-061   2.267E-056   1.494E-051   3.407E-047   1.602E-042   5.174E-038   8.509E-034   6.861E-030   3.962E-026   6.604E-023   8.267E-020   8.411E-017   7.633E-014   5.170E-011   2.905E-008   1.023E-005   2.114E-003   7.237E-002   9.255E-001
 8.84   3.510E-113   5.258E-104   3.188E-096   3.534E-089   8.122E-083   5.494E-077   2.058E-071   4.800E-066   4.702E-061   3.586E-056   2.304E-051   5.121E-047   2.346E-042   7.380E-038   1.182E-033   9.277E-030   5.215E-026   8.469E-023   1.032E-019   1.021E-016   9.021E-014   5.946E-011   3.252E-008   1.115E-005   2.245E-003   7.444E-002   9.233E-001
 8.83   6.693E-113   9.816E-104   5.819E-096   6.332E-089   1.433E-082   9.538E-077   3.514E-071   7.991E-066   7.633E-061   5.675E-056   3.555E-051   7.698E-047   3.436E-042   1.053E-037   1.642E-033   1.255E-029   6.867E-026   1.086E-022   1.288E-019   1.240E-016   1.066E-013   6.839E-011   3.641E-008   1.216E-005   2.383E-003   7.657E-002   9.210E-001
 8.82   1.277E-112   1.834E-103   1.063E-095   1.135E-088   2.530E-082   1.657E-076   6.002E-071   1.331E-065   1.240E-060   8.985E-056   5.486E-051   1.158E-046   5.034E-042   1.503E-037   2.282E-033   1.698E-029   9.045E-026   1.394E-022   1.607E-019   1.507E-016   1.261E-013   7.868E-011   4.077E-008   1.325E-005   2.531E-003   7.874E-002   9.187E-001
 8.81   2.439E-112   3.429E-103   1.943E-095   2.036E-088   4.468E-082   2.879E-076   1.026E-070   2.218E-065   2.014E-060   1.423E-055   8.470E-051   1.742E-046   7.377E-042   2.146E-037   3.173E-033   2.298E-029   1.192E-025   1.790E-022   2.007E-019   1.831E-016   1.491E-013   9.053E-011   4.566E-008   1.444E-005   2.687E-003   8.097E-002   9.163E-001
 8.80   4.663E-112   6.418E-103   3.554E-095   3.656E-088   7.897E-082   5.005E-076   1.753E-070   3.696E-065   3.272E-060   2.254E-055   1.308E-050   2.621E-046   1.081E-041   3.064E-037   4.413E-033   3.111E-029   1.570E-025   2.298E-022   2.508E-019   2.225E-016   1.763E-013   1.042E-010   5.113E-008   1.574E-005   2.854E-003   8.326E-002   9.139E-001
 8.79   8.923E-112   1.202E-102   6.507E-095   6.569E-088   1.397E-081   8.705E-076   2.999E-070   6.163E-065   5.320E-060   3.572E-055   2.021E-050   3.946E-046   1.586E-041   4.378E-037   6.139E-033   4.212E-029   2.070E-025   2.950E-022   3.133E-019   2.705E-016   2.085E-013   1.199E-010   5.726E-008   1.716E-005   3.030E-003   8.561E-002   9.113E-001
 8.78   1.709E-111   2.254E-102   1.192E-094   1.181E-087   2.471E-081   1.515E-075   5.131E-070   1.028E-064   8.652E-060   5.664E-055   3.123E-050   5.942E-046   2.327E-041   6.257E-037   8.543E-033   5.706E-029   2.729E-025   3.790E-022   3.915E-019   3.289E-016   2.466E-013   1.379E-010   6.413E-008   1.870E-005   3.218E-003   8.802E-002   9.087E-001
 8.77   3.277E-111   4.230E-102   2.187E-094   2.125E-087   4.376E-081   2.638E-075   8.784E-070   1.716E-064   1.408E-059   8.985E-055   4.830E-050   8.953E-046   3.415E-041   8.946E-037   1.189E-032   7.732E-029   3.600E-025   4.869E-022   4.895E-019   4.000E-016   2.918E-013   1.587E-010   7.182E-008   2.039E-005   3.417E-003   9.050E-002   9.061E-001
 8.76   6.288E-111   7.946E-102   4.014E-094   3.828E-087   7.756E-081   4.597E-075   1.505E-069   2.866E-064   2.293E-059   1.426E-054   7.472E-050   1.350E-045   5.016E-041   1.280E-036   1.657E-032   1.048E-028   4.750E-025   6.258E-022   6.120E-019   4.866E-016   3.453E-013   1.827E-010   8.045E-008   2.222E-005   3.629E-003   9.305E-002   9.033E-001
 8.75   1.208E-110   1.494E-101   7.376E-094   6.899E-087   1.375E-080   8.017E-075   2.579E-069   4.790E-064   3.735E-059   2.265E-054   1.157E-049   2.036E-045   7.370E-041   1.832E-036   2.309E-032   1.422E-028   6.272E-025   8.047E-022   7.656E-019   5.921E-016   4.087E-013   2.104E-010   9.013E-008   2.423E-005   3.854E-003   9.568E-002   9.004E-001
