 8.23   4.374E-044   3.041E-036   2.663E-029   3.598E-023   1.612E-017   2.163E-012   5.369E-008   2.494E-004   9.998E-001
 8.22   5.413E-044   3.669E-036   3.131E-029   4.124E-023   1.800E-017   2.353E-012   5.686E-008   2.568E-004   9.997E-001
 8.21   6.698E-044   4.428E-036   3.682E-029   4.726E-023   2.011E-017   2.560E-012   6.022E-008   2.643E-004   9.997E-001
 8.20   8.290E-044   5.343E-036   4.331E-029   5.417E-023   2.246E-017   2.785E-012   6.378E-008   2.721E-004   9.997E-001
 8.19   1.026E-043   6.449E-036   5.095E-029   6.209E-023   2.509E-017   3.030E-012   6.755E-008   2.801E-004   9.997E-001
 8.18   1.270E-043   7.786E-036   5.994E-029   7.118E-023   2.803E-017   3.297E-012   7.155E-008   2.883E-004   9.997E-001
 8.17   1.573E-043   9.400E-036   7.053E-029   8.161E-023   3.131E-017   3.588E-012   7.578E-008   2.968E-004   9.997E-001
 8.16   1.948E-043   1.135E-035   8.301E-029   9.359E-023   3.498E-017   3.904E-012   8.027E-008   3.054E-004   9.997E-001
 8.15   2.413E-043   1.371E-035   9.771E-029   1.073E-022   3.909E-017   4.248E-012   8.502E-008   3.144E-004   9.997E-001
 8.14   2.990E-043   1.656E-035   1.150E-028   1.231E-022   4.369E-017   4.624E-012   9.007E-008   3.236E-004   9.997E-001
 8.13   3.706E-043   2.002E-035   1.354E-028   1.413E-022   4.883E-017   5.033E-012   9.541E-008   3.330E-004   9.997E-001
 8.12   4.593E-043   2.419E-035   1.595E-028   1.621E-022   5.459E-017   5.478E-012   1.011E-007   3.427E-004   9.997E-001
 8.11   5.695E-043   2.924E-035   1.879E-028   1.860E-022   6.102E-017   5.963E-012   1.071E-007   3.527E-004   9.996E-001
 8.10   7.062E-043   3.535E-035   2.213E-028   2.135E-022   6.823E-017   6.492E-012   1.135E-007   3.630E-004   9.996E-001
 8.09   8.759E-043   4.275E-035   2.608E-028   2.450E-022   7.629E-017   7.069E-012   1.202E-007   3.735E-004   9.996E-001
 8.08   1.087E-042   5.170E-035   3.073E-028   2.812E-022   8.531E-017   7.697E-012   1.274E-007   3.844E-004   9.996E-001
 8.07   1.348E-042   6.253E-035   3.621E-028   3.229E-022   9.541E-017   8.382E-012   1.350E-007   3.956E-004   9.996E-001
 8.06   1.672E-042   7.565E-035   4.268E-028   3.707E-022   1.067E-016   9.128E-012   1.431E-007   4.070E-004   9.996E-001
 8.05   2.075E-042   9.151E-035   5.030E-028   4.256E-022   1.193E-016   9.941E-012   1.517E-007   4.188E-004   9.996E-001
 8.04   2.575E-042   1.107E-034   5.929E-028   4.886E-022   1.335E-016   1.083E-011   1.608E-007   4.310E-004   9.996E-001
 8.03   3.196E-042   1.340E-034   6.988E-028   5.611E-022   1.493E-016   1.179E-011   1.704E-007   4.435E-004   9.996E-001
 8.02   3.966E-042   1.621E-034   8.239E-028   6.443E-022   1.670E-016   1.284E-011   1.806E-007   4.564E-004   9.995E-001
 8.01   4.924E-042   1.962E-034   9.715E-028   7.400E-022   1.868E-016   1.399E-011   1.914E-007   4.697E-004   9.995E-001
 8.00   6.115E-042   2.375E-034   1.146E-027   8.501E-022   2.090E-016   1.524E-011   2.029E-007   4.833E-004   9.995E-001
 7.99   7.595E-042   2.876E-034   1.352E-027   9.767E-022   2.339E-016   1.661E-011   2.151E-007   4.973E-004   9.995E-001
 7.98   9.437E-042   3.484E-034   1.595E-027   1.122E-021   2.618E-016   1.810E-011   2.281E-007   5.117E-004   9.995E-001
 7.97   1.173E-041   4.221E-034   1.882E-027   1.290E-021   2.931E-016   1.973E-011   2.419E-007   5.266E-004   9.995E-001
 7.96   1.458E-041   5.116E-034   2.221E-027   1.483E-021   3.282E-016   2.150E-011   2.566E-007   5.419E-004   9.995E-001
 7.95   1.813E-041   6.200E-034   2.622E-027   1.705E-021   3.675E-016   2.344E-011   2.721E-007   5.576E-004   9.994E-001
 7.94   2.254E-041   7.516E-034   3.096E-027   1.961E-021   4.115E-016   2.555E-011   2.886E-007   5.738E-004   9.994E-001
 7.93   2.803E-041   9.112E-034   3.656E-027   2.255E-021   4.609E-016   2.786E-011   3.062E-007   5.905E-004   9.994E-001
 7.92   3.487E-041   1.105E-033   4.318E-027   2.593E-021   5.162E-016   3.037E-011   3.248E-007   6.077E-004   9.994E-001
 7.91   4.338E-041   1.340E-033   5.101E-027   2.983E-021   5.783E-016   3.312E-011   3.446E-007   6.253E-004   9.994E-001
 7.90   5.399E-041   1.625E-033   6.026E-027   3.432E-021   6.479E-016   3.612E-011   3.656E-007   6.435E-004   9.994E-001
 7.89   6.719E-041   1.972E-033   7.121E-027   3.949E-021   7.260E-016   3.940E-011   3.879E-007   6.623E-004   9.993E-001
 7.88   8.365E-041   2.393E-033   8.416E-027   4.545E-021   8.135E-016   4.298E-011   4.117E-007   6.816E-004   9.993E-001
 7.87   1.042E-040   2.905E-033   9.948E-027   5.231E-021   9.118E-016   4.689E-011   4.370E-007   7.015E-004   9.993E-001
 7.86   1.298E-040   3.527E-033   1.176E-026   6.023E-021   1.022E-015   5.117E-011   4.638E-007   7.219E-004   9.993E-001
